name;simlib-rt-runtime;simlib-rt-parsing;simlib-rt-relation
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10624-3.mata;0.0; 0.00196727; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10625-1.mata;0.0; 0.00110065; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10625-2.mata;0.02; 0.0151546; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10628-1.mata;0.09; 0.0694439; 0.0085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10628-2.mata;0.07; 0.0590598; 0.0085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10628-3.mata;0.01; 0.0121775; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10628-4.mata;0.0; 0.0038722; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10628-5.mata;0.0; 0.00284415; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10629-1.mata;0.0; 0.0023271; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10629-2.mata;0.0; 0.00846325; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10629-3.mata;0.0; 0.000651422; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10632-1.mata;0.0; 0.00179253; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10632-2.mata;0.0; 0.00169219; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10632-3.mata;0.01; 0.00644025; 0.0028
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10632-4.mata;0.0; 0.000394171; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10633-1.mata;0.0; 0.00129261; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10633-2.mata;0.0; 0.00403493; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10633-3.mata;0.03; 0.0241363; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10633-4.mata;0.01; 0.0130185; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10634-1.mata;0.0; 0.00417617; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10634-2.mata;0.05; 0.0437098; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10634-3.mata;0.06; 0.0542933; 0.0064
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10634-4.mata;0.0; 0.00115011; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10634-5.mata;0.09; 0.0746647; 0.0102
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10635-1.mata;0.0; 0.000417821; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10635-2.mata;0.01; 0.00720488; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10635-3.mata;0.01; 0.0107081; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10635-4.mata;0.0; 0.00313818; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10635-5.mata;0.01; 0.0153277; 0.0026
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10638-1.mata;0.01; 0.00767653; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10638-2.mata;0.0; 0.00164803; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10638-3.mata;0.0; 0.00347749; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10639-1.mata;0.01; 0.00930613; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10639-2.mata;0.0; 0.00228091; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10642-1.mata;0.03; 0.0285795; 0.0047
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10642-2.mata;0.0; 0.00381435; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10642-3.mata;0.04; 0.0328723; 0.0038
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10642-4.mata;0.0; 0.00118869; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10643-1.mata;0.1; 0.0782055; 0.0121
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10643-2.mata;0.0; 0.0048307; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10643-3.mata;0.08; 0.0654532; 0.0079
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10644-1.mata;0.09; 0.0695937; 0.0148
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10644-2.mata;0.01; 0.0109241; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10644-3.mata;0.02; 0.0214347; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10645-1.mata;0.02; 0.0226952; 0.0025
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10645-2.mata;0.0; 0.000925233; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10645-3.mata;0.0; 0.000799032; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10645-4.mata;0.0; 0.00121066; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10645-5.mata;0.1; 0.084618; 0.0147
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10648-1.mata;0.16; 0.131455; 0.0155
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10648-2.mata;0.02; 0.0170346; 0.0051
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10648-3.mata;0.03; 0.0256489; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10648-4.mata;0.03; 0.0328239; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10648-5.mata;0.12; 0.0986212; 0.0101
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10649-1.mata;0.01; 0.0104034; 0.0032
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10649-2.mata;0.1; 0.0846561; 0.0100
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10652-1.mata;0.0; 0.00325064; 0.0026
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10652-2.mata;0.0; 0.00191536; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10652-3.mata;0.16; 0.123732; 0.0154
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10652-4.mata;0.01; 0.00831707; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10652-5.mata;0.01; 0.00730559; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10653-1.mata;0.02; 0.0303517; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10653-2.mata;0.06; 0.04625; 0.0047
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10653-3.mata;0.02; 0.0165191; 0.0024
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10653-4.mata;0.0; 0.00458315; 0.0035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10654-1.mata;0.06; 0.0352982; 0.0177
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10654-2.mata;0.0; 0.00251212; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10654-3.mata;0.0; 0.00564332; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10654-4.mata;0.04; 0.0339801; 0.0031
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10655-1.mata;0.21; 0.167532; 0.0237
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10655-2.mata;0.02; 0.0147452; 0.0082
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10655-3.mata;0.33; 0.172295; 0.1661
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10655-4.mata;0.05; 0.0403903; 0.0040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10655-5.mata;0.01; 0.0138802; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10658-1.mata;0.0; 0.00498927; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10658-2.mata;0.0; 0.00562685; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10658-3.mata;0.0; 0.000772963; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10658-4.mata;0.02; 0.0176072; 0.0108
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10658-5.mata;0.09; 0.0597035; 0.0180
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10659-1.mata;0.01; 0.00628352; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10659-2.mata;0.03; 0.0258327; 0.0031
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10659-3.mata;0.09; 0.066106; 0.0162
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10659-4.mata;0.0; 0.000672553; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10662-1.mata;0.36; 0.13751; 0.2179
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10662-2.mata;0.07; 0.0543373; 0.0053
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10662-3.mata;0.0; 0.000242541; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10662-4.mata;0.0; 0.00534973; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10662-5.mata;0.05; 0.0404283; 0.0054
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10663-1.mata;0.05; 0.0499267; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10663-2.mata;0.03; 0.0238069; 0.0040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10663-3.mata;0.0; 0.00122505; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10663-4.mata;0.0; 0.00244017; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10663-5.mata;0.01; 0.00848857; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10664-1.mata;0.0; 0.00429152; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10664-2.mata;0.0; 0.00396501; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10664-3.mata;0.0; 0.00110518; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10664-4.mata;0.07; 0.0599724; 0.0086
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10664-5.mata;0.06; 0.0436448; 0.0083
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10665-1.mata;0.04; 0.0357792; 0.0035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10665-2.mata;0.06; 0.0557413; 0.0054
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10665-3.mata;0.02; 0.0160536; 0.0080
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10668-1.mata;0.01; 0.00979351; 0.0072
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10668-2.mata;0.04; 0.038545; 0.0044
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10668-3.mata;0.0; 0.00577748; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10668-4.mata;0.0; 0.00131347; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10669-1.mata;0.01; 0.00767415; 0.0045
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10669-2.mata;0.1; 0.0799198; 0.0097
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10669-3.mata;0.0; 0.00121018; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10669-4.mata;0.0; 0.0022871; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10672-1.mata;0.0; 0.00317027; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10672-2.mata;0.02; 0.0216572; 0.0054
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10673-1.mata;0.03; 0.0246566; 0.0047
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10673-2.mata;0.07; 0.0667072; 0.0095
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10673-3.mata;0.04; 0.0331175; 0.0043
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10674-1.mata;0.01; 0.00825254; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10674-2.mata;0.05; 0.0508336; 0.0053
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10674-3.mata;0.01; 0.0148507; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10674-4.mata;0.05; 0.0428171; 0.0038
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10678-1.mata;0.06; 0.0479711; 0.0045
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10678-2.mata;0.11; 0.0850981; 0.0110
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10678-3.mata;0.07; 0.0604176; 0.0062
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10678-4.mata;0.0; 0.00416986; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10679-1.mata;0.0; 0.00116502; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10679-2.mata;0.0; 0.0044183; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10679-3.mata;0.02; 0.0191425; 0.0024
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10679-4.mata;0.03; 0.0267367; 0.0076
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10680-1.mata;0.0; 0.00267491; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10680-2.mata;0.03; 0.0182868; 0.0116
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10681-1.mata;0.08; 0.0670133; 0.0064
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10681-2.mata;0.06; 0.0497928; 0.0055
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10681-3.mata;0.0; 0.000590662; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10681-4.mata;0.01; 0.00935152; 0.0057
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10687-1.mata;0.04; 0.037012; 0.0042
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10687-2.mata;0.08; 0.0690225; 0.0105
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10690-1.mata;0.0; 0.00329169; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10690-2.mata;0.0; 0.00506695; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10691-1.mata;0.0; 0.00299885; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10691-2.mata;0.06; 0.0515733; 0.0058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10696-1.mata;0.09; 0.0563671; 0.0311
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10696-2.mata;0.05; 0.038353; 0.0039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10696-3.mata;0.0; 0.00155326; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10696-4.mata;0.08; 0.0664542; 0.0066
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10697-1.mata;0.05; 0.0433137; 0.0050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10697-2.mata;0.04; 0.0408941; 0.0047
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10697-3.mata;0.04; 0.0365205; 0.0043
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10700-1.mata;0.02; 0.0186699; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10700-2.mata;0.04; 0.0365675; 0.0037
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10700-3.mata;0.04; 0.0348403; 0.0036
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10700-4.mata;0.04; 0.03829; 0.0037
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10701-1.mata;0.07; 0.0601278; 0.0073
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10701-2.mata;0.0; 0.00319312; 0.0026
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10701-3.mata;0.0; 0.00297137; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10701-4.mata;0.01; 0.0116559; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10706-1.mata;0.08; 0.0652161; 0.0067
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10706-2.mata;0.0; 0.00196203; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10706-3.mata;0.0; 0.000693572; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10706-4.mata;0.0; 0.00418534; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10707-1.mata;0.02; 0.0242066; 0.0035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10707-2.mata;0.0; 0.00247466; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10710-1.mata;0.01; 0.0181482; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10710-2.mata;0.01; 0.0138964; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10710-3.mata;0.0; 0.00132278; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10710-4.mata;0.0; 0.00448089; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10710-5.mata;0.0; 0.00165011; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10711-1.mata;0.01; 0.00728724; 0.0034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10711-2.mata;0.07; 0.0651004; 0.0064
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10711-3.mata;0.05; 0.0423801; 0.0058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10711-4.mata;0.07; 0.0424525; 0.0286
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10711-5.mata;0.0; 0.000410991; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10716-1.mata;0.01; 0.010545; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10716-2.mata;0.02; 0.019528; 0.0037
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10716-3.mata;0.0; 0.000831523; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10716-4.mata;0.05; 0.0411421; 0.0058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10717-1.mata;0.0; 0.000427162; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10717-2.mata;0.18; 0.11494; 0.0503
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10717-3.mata;0.01; 0.00851848; 0.0055
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10717-4.mata;0.13; 0.099288; 0.0222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10720-1.mata;0.06; 0.0460675; 0.0061
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10720-2.mata;0.0; 0.00120318; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10720-3.mata;0.06; 0.0527092; 0.0075
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10721-1.mata;0.09; 0.0733402; 0.0087
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10721-2.mata;0.06; 0.0506648; 0.0052
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10721-3.mata;0.05; 0.0455259; 0.0041
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10721-4.mata;0.05; 0.0378621; 0.0038
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10721-5.mata;0.09; 0.0673325; 0.0262
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10726-1.mata;0.02; 0.0235506; 0.0045
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10726-2.mata;0.04; 0.042503; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10726-3.mata;0.04; 0.0261336; 0.0214
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10727-1.mata;0.0; 0.00354037; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10727-2.mata;0.03; 0.0289585; 0.0030
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10731-1.mata;0.0; 0.00173339; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10731-2.mata;0.0; 0.000973884; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10731-3.mata;0.0; 0.00329519; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10736-1.mata;0.02; 0.0201552; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10736-2.mata;0.04; 0.0349803; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10736-3.mata;0.01; 0.00984028; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10736-4.mata;0.0; 0.00204222; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10737-1.mata;0.05; 0.0504996; 0.0067
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10737-2.mata;0.0; 0.00106161; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10737-3.mata;0.04; 0.0357412; 0.0038
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10740-1.mata;0.14; 0.110663; 0.0151
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10740-2.mata;0.0; 0.00448783; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10740-3.mata;0.0; 0.000936653; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10740-4.mata;0.0; 0.00520085; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10740-5.mata;0.0; 0.00394615; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10741-1.mata;0.0; 0.00575656; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10741-2.mata;0.02; 0.0164181; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10741-3.mata;0.11; 0.0864064; 0.0092
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10741-4.mata;0.1; 0.0764648; 0.0118
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10746-1.mata;0.03; 0.0258596; 0.0026
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10746-2.mata;0.04; 0.0369609; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10746-3.mata;0.08; 0.0436572; 0.0276
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10746-4.mata;0.0; 0.0035055; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10746-5.mata;0.1; 0.0784651; 0.0080
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10747-1.mata;0.0; 0.000823373; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10747-2.mata;0.01; 0.00994336; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10747-3.mata;0.01; 0.00910951; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10750-1.mata;0.05; 0.0483589; 0.0054
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10750-2.mata;0.01; 0.020478; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10750-3.mata;0.03; 0.0197392; 0.0063
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10751-1.mata;0.07; 0.0630342; 0.0064
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10751-2.mata;0.02; 0.0188826; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10751-3.mata;0.03; 0.0256872; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10751-4.mata;0.09; 0.0755848; 0.0102
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10756-1.mata;0.04; 0.0326639; 0.0039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10756-2.mata;0.05; 0.0466355; 0.0070
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10757-1.mata;0.0; 0.00336436; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10757-2.mata;0.01; 0.00901135; 0.0034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10757-3.mata;0.03; 0.0293575; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10760-1.mata;0.0; 0.00633755; 0.0032
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10760-2.mata;0.0; 0.00425718; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10760-3.mata;0.03; 0.0262235; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10760-4.mata;0.07; 0.0610607; 0.0076
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10760-5.mata;0.13; 0.101583; 0.0162
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10761-1.mata;0.0; 0.00259395; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10761-2.mata;0.0; 0.000291381; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10761-3.mata;0.06; 0.0468522; 0.0043
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10761-4.mata;0.04; 0.0356084; 0.0036
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10761-5.mata;0.02; 0.0240945; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10766-1.mata;0.01; 0.00853963; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10766-2.mata;0.0; 0.00124178; 0.0011
