name;iny-runtime;iny-parsing;iny-relation
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07153-3.mata;0.0; 0.00121915; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07153-4.mata;0.0; 0.00291206; 0.0048
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07153-5.mata;0.0; 0.00142167; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07154-1.mata;0.03; 0.00933484; 0.0211
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07154-2.mata;0.01; 0.00294533; 0.0108
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07154-3.mata;0.04; 0.00300181; 0.0395
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07155-1.mata;0.04; 0.0165552; 0.0277
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07155-2.mata;0.11; 0.00720121; 0.1040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07155-3.mata;0.05; 0.0139865; 0.0322
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07155-4.mata;0.95; 0.0597465; 0.8880
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07155-5.mata;0.15; 0.0287745; 0.1234
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07158-1.mata;4.7; 0.116021; 4.5646
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07158-2.mata;0.05; 0.013837; 0.0360
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07158-3.mata;0.16; 0.0284599; 0.1297
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07158-4.mata;0.02; 0.00104869; 0.0236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07159-1.mata;0.2; 0.0322334; 0.1675
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07159-2.mata;0.32; 0.0190281; 0.3043
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07162-1.mata;0.0; 0.000789303; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07162-2.mata;0.24; 0.0299656; 0.2124
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07162-3.mata;0.24; 0.0026211; 0.2409
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07163-1.mata;6.02; 0.141255; 5.8605
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07163-2.mata;5.11; 0.17333; 4.9130
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07163-3.mata;6.03; 0.148485; 5.8635
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07164-1.mata;1.33; 0.0800441; 1.2455
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07164-2.mata;0.24; 0.0345614; 0.2041
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07164-3.mata;0.53; 0.0524407; 0.4955
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07165-1.mata;0.02; 0.00973576; 0.0164
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07165-2.mata;0.06; 0.0160393; 0.0480
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07165-3.mata;0.6; 0.0379547; 0.5642
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07168-1.mata;0.2; 0.0397443; 0.1632
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07168-2.mata;0.27; 0.0438277; 0.2215
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07168-3.mata;1.13; 0.102464; 1.0238
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07169-1.mata;0.01; 0.00208062; 0.0093
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07169-2.mata;0.17; 0.0262781; 0.1391
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07169-3.mata;0.08; 0.00174008; 0.0842
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07172-1.mata;1.35; 0.0942633; 1.2572
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07172-2.mata;0.04; 0.00782636; 0.0380
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07173-1.mata;0.69; 0.0586261; 0.6250
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07173-2.mata;0.28; 0.0370106; 0.2409
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07173-3.mata;0.23; 0.001727; 0.2394
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07173-4.mata;0.59; 0.014728; 0.5757
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07173-5.mata;0.1; 0.00162897; 0.1060
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07174-1.mata;0.0; 0.000816303; 0.0030
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07174-2.mata;1.51; 0.103327; 1.3909
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07174-3.mata;0.02; 0.00738332; 0.0099
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07174-4.mata;0.32; 0.0415656; 0.2821
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07174-5.mata;0.04; 0.00431846; 0.0336
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07175-1.mata;0.02; 0.00115744; 0.0221
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07175-2.mata;0.01; 0.00309474; 0.0097
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07175-3.mata;0.22; 0.0320435; 0.1857
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07178-1.mata;0.28; 0.00469418; 0.2760
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07178-2.mata;0.19; 0.00690909; 0.1876
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07178-3.mata;0.01; 0.00695514; 0.0091
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07178-4.mata;2.13; 0.103904; 2.0096
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07179-1.mata;0.26; 0.0375873; 0.2170
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07179-2.mata;1.55; 0.11151; 1.4230
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07179-3.mata;0.12; 0.013166; 0.1033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07180-1.mata;0.63; 0.00520188; 0.6319
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07180-2.mata;2.11; 0.0438763; 2.0642
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07181-1.mata;0.03; 0.0109326; 0.0216
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07181-2.mata;0.28; 0.0389901; 0.2391
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07181-3.mata;2.67; 0.0902089; 2.5712
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07186-1.mata;0.64; 0.00701638; 0.6349
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07186-2.mata;1.39; 0.0584322; 1.3246
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07186-3.mata;0.0; 0.00213228; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07186-4.mata;0.14; 0.00162753; 0.1389
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07187-1.mata;0.02; 0.00104142; 0.0174
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07187-2.mata;0.42; 0.046613; 0.3649
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07187-3.mata;4.94; 0.0514104; 4.8864
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07190-1.mata;0.73; 0.0192965; 0.7154
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07190-2.mata;0.0; 0.000635322; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07190-3.mata;1.14; 0.00534146; 1.1415
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07190-4.mata;0.43; 0.0403127; 0.3842
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07191-1.mata;1.46; 0.0823742; 1.3693
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07191-2.mata;0.12; 0.0212926; 0.0941
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07196-1.mata;0.12; 0.00184338; 0.1257
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07196-2.mata;0.02; 0.0105452; 0.0188
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07196-3.mata;0.05; 0.00385611; 0.0505
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07197-1.mata;0.01; 0.00155638; 0.0079
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07197-2.mata;13.52; 0.00903248; 13.5190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07197-3.mata;0.05; 0.0128528; 0.0341
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07197-4.mata;0.61; 0.00334522; 0.6094
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07200-1.mata;0.24; 0.0331022; 0.2064
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07200-2.mata;0.17; 0.00168698; 0.1668
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07201-1.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07201-2.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07206-1.mata;0.04; 0.0123978; 0.0291
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07206-2.mata;0.12; 0.020476; 0.1021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07206-3.mata;0.01; 0.00264116; 0.0093
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07207-1.mata;0.05; 0.0133084; 0.0345
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07207-2.mata;0.71; 0.0563628; 0.6515
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07207-3.mata;0.37; 0.036116; 0.3393
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07207-4.mata;0.0; 0.000854523; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07210-1.mata;0.07; 0.00154679; 0.0699
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07210-2.mata;0.06; 0.00458452; 0.0540
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07211-1.mata;0.08; 0.00658923; 0.0845
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07211-2.mata;1.56; 0.0896564; 1.4614
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07211-3.mata;0.0; 0.00373848; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07211-4.mata;0.03; 0.00267765; 0.0276
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07211-5.mata;0.06; 0.0161185; 0.0477
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07216-1.mata;0.05; 0.0141324; 0.0391
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07216-2.mata;0.2; 0.0286584; 0.1706
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07216-3.mata;0.0; 0.00335911; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07217-1.mata;0.2; 0.0303752; 0.1671
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07217-2.mata;0.16; 0.00580858; 0.1516
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07217-3.mata;0.16; 0.00208816; 0.1650
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07217-4.mata;0.0; 0.00129039; 0.0051
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07217-5.mata;0.4; 0.0481815; 0.3549
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07220-1.mata;0.68; 0.057959; 0.6211
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07220-2.mata;0.09; 0.0192322; 0.0778
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07220-3.mata;0.16; 0.0339239; 0.1287
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07221-1.mata;0.2; 0.0266442; 0.1819
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07221-2.mata;0.19; 0.00717561; 0.1896
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07221-3.mata;0.12; 0.0312298; 0.0937
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07226-1.mata;0.18; 0.0197687; 0.1648
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07226-2.mata;0.04; 0.00141098; 0.0414
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07226-3.mata;0.07; 0.0216283; 0.0494
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07226-4.mata;1.06; 0.0783304; 0.9757
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07227-1.mata;0.05; 0.00403055; 0.0497
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07227-2.mata;0.0; 0.00334461; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07227-3.mata;1.02; 0.0452496; 0.9749
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07227-4.mata;0.41; 0.0357841; 0.3732
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07230-1.mata;0.09; 0.0203631; 0.0649
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07230-2.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07231-1.mata;0.26; 0.0310833; 0.2288
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07231-2.mata;0.01; 0.00454017; 0.0034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07236-1.mata;0.03; 0.0032011; 0.0329
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07236-2.mata;0.0; 0.000879863; 0.0057
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07236-3.mata;0.16; 0.0256949; 0.1318
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07236-4.mata;0.09; 0.0234489; 0.0661
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07237-1.mata;0.23; 0.030822; 0.1941
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07237-2.mata;0.05; 0.00280666; 0.0462
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07240-1.mata;0.12; 0.0227241; 0.1058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07240-2.mata;0.04; 0.00119278; 0.0433
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07240-3.mata;1.13; 0.0720453; 1.0543
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07240-4.mata;0.11; 0.0203637; 0.0915
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07240-5.mata;0.05; 0.0165404; 0.0299
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07241-1.mata;0.12; 0.0213602; 0.0965
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07241-2.mata;0.19; 0.0296152; 0.1645
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07241-3.mata;0.25; 0.0332483; 0.2109
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07246-1.mata;0.23; 0.0446906; 0.1864
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07246-2.mata;1.01; 0.0475307; 0.9569
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07247-1.mata;0.04; 0.00127061; 0.0393
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07247-2.mata;0.39; 0.00300981; 0.3963
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07247-3.mata;0.19; 0.00173078; 0.1961
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07250-1.mata;0.56; 0.0510245; 0.5039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07250-2.mata;0.07; 0.00146236; 0.0740
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07251-1.mata;0.01; 0.00113233; 0.0078
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07251-2.mata;1.84; 0.0610481; 1.7688
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07251-3.mata;0.02; 0.00110943; 0.0225
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07256-1.mata;0.56; 0.0533873; 0.4977
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07256-2.mata;0.88; 0.0656464; 0.8161
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07256-3.mata;0.16; 0.0249659; 0.1304
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07257-1.mata;0.08; 0.008828; 0.0713
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07257-2.mata;0.62; 0.05853; 0.5613
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07257-3.mata;0.83; 0.0686814; 0.7510
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07257-4.mata;0.2; 0.0290751; 0.1641
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07260-1.mata;0.03; 0.0108859; 0.0236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07260-2.mata;0.18; 0.0309697; 0.1517
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07260-3.mata;0.11; 0.0256303; 0.0825
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07260-4.mata;0.09; 0.00140187; 0.0934
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07261-1.mata;0.06; 0.00150423; 0.0646
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07261-2.mata;0.01; 0.00664849; 0.0084
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07266-1.mata;1.06; 0.0545842; 1.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07266-2.mata;0.56; 0.0378543; 0.5155
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07266-3.mata;0.05; 0.00432298; 0.0517
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07267-1.mata;1.2; 0.09045; 1.1011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07267-2.mata;0.03; 0.00609295; 0.0309
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07267-3.mata;0.21; 0.0326206; 0.1819
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07270-1.mata;0.0; 0.000790453; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07270-2.mata;0.34; 0.0456487; 0.3034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07271-1.mata;0.09; 0.0186199; 0.0726
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07271-2.mata;0.64; 0.0591861; 0.5860
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07271-3.mata;0.09; 0.00146797; 0.0904
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07271-4.mata;0.27; 0.0363501; 0.2322
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07271-5.mata;0.53; 0.0522559; 0.4729
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07277-1.mata;0.31; 0.0368043; 0.2778
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07277-2.mata;0.11; 0.0238897; 0.0858
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07277-3.mata;0.5; 0.0524912; 0.4398
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07277-4.mata;0.39; 0.0473559; 0.3353
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07282-1.mata;0.39; 0.029704; 0.3681
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07282-2.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-1.mata;0.11; 0.0295848; 0.0835
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-2.mata;12.9; 0.112146; 12.7795
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-3.mata;0.4; 0.0428484; 0.3540
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-4.mata;0.28; 0.0373907; 0.2413
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07283-5.mata;0.05; 0.0138274; 0.0408
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-1.mata;0.11; 0.0234102; 0.0922
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-2.mata;0.4; 0.0424146; 0.3500
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-3.mata;0.29; 0.0365719; 0.2495
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-4.mata;0.55; 0.0565899; 0.4833
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07284-5.mata;0.24; 0.0330168; 0.2097
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-1.mata;0.09; 0.0225415; 0.0651
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-2.mata;0.0; 0.00216859; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-3.mata;0.02; 0.00606149; 0.0224
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-4.mata;0.13; 0.00192807; 0.1283
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07285-5.mata;0.01; 0.000972554; 0.0162
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-1.mata;0.0; 0.000952704; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-2.mata;0.12; 0.0313226; 0.0858
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-3.mata;0.91; 0.0726562; 0.8333
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-4.mata;0.63; 0.0043736; 0.6337
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07288-5.mata;0.73; 0.0022244; 0.7391
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-1.mata;13.07; 0.152346; 12.9042
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-2.mata;0.27; 0.044156; 0.2245
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-3.mata;0.68; 0.0638385; 0.6108
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-4.mata;0.01; 0.00298155; 0.0104
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07289-5.mata;0.1; 0.0208818; 0.0796
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07292-1.mata;0.1; 0.00174341; 0.0970
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07292-2.mata;0.03; 0.00118604; 0.0280
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07292-3.mata;0.68; 0.0595268; 0.6123
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07292-4.mata;0.01; 0.00258111; 0.0068
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-1.mata;1.2; 0.0831343; 1.1069
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-2.mata;0.11; 0.0237484; 0.0968
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-3.mata;0.55; 0.0536366; 0.4972
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-4.mata;0.09; 0.00585558; 0.0878
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07293-5.mata;0.96; 0.0747976; 0.8782
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07294-1.mata;0.45; 0.0417448; 0.4157
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07294-2.mata;0.01; 0.00282539; 0.0096
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07294-3.mata;2.13; 0.109804; 2.0113
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07294-4.mata;0.02; 0.0012765; 0.0264
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07295-1.mata;0.04; 0.0044707; 0.0457
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07295-2.mata;1.12; 0.00271901; 1.1222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07295-3.mata;0.0; 0.000751842; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07298-1.mata;0.04; 0.00550542; 0.0418
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07298-2.mata;0.1; 0.0208875; 0.0937
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07298-3.mata;0.3; 0.00353719; 0.3042
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07298-4.mata;0.01; 0.00262963; 0.0060
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-1.mata;0.03; 0.00109039; 0.0276
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-2.mata;0.16; 0.0067101; 0.1586
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-3.mata;16.39; 0.150892; 16.2160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-4.mata;0.12; 0.00995262; 0.1113
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07302-5.mata;0.41; 0.0480618; 0.3519
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07303-1.mata;0.26; 0.00216652; 0.2695
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07303-2.mata;0.05; 0.00440374; 0.0519
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07303-3.mata;0.01; 0.0032062; 0.0139
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07304-1.mata;0.02; 0.00114682; 0.0267
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07304-2.mata;0.0; 0.000775573; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07304-3.mata;0.2; 0.0386702; 0.1609
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07304-4.mata;0.96; 0.072357; 0.8787
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07305-1.mata;1.96; 0.109393; 1.8542
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07305-2.mata;0.06; 0.00158429; 0.0642
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07305-3.mata;0.16; 0.00194656; 0.1604
