name;simlib-rt-runtime;simlib-rt-parsing;simlib-rt-relation
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08327-1.mata;0.0; 0.00127171; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08327-2.mata;0.0; 0.00121514; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08327-3.mata;0.1; 0.0819154; 0.0085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08327-4.mata;0.03; 0.0303409; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08327-5.mata;0.0; 0.00153933; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08330-1.mata;0.0; 0.00178938; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08330-2.mata;0.0; 0.00182325; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08330-3.mata;0.0; 0.00103606; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08331-1.mata;0.0; 0.00112599; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08331-2.mata;0.0; 0.00159633; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08331-3.mata;2.97; 0.48182; 2.4184
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08331-4.mata;0.14; 0.107015; 0.0120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08336-1.mata;0.04; 0.0315517; 0.0028
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08336-2.mata;0.0; 0.0055011; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08336-3.mata;0.02; 0.0213116; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08336-4.mata;2.91; 0.465346; 2.3707
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08336-5.mata;0.06; 0.0504528; 0.0107
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08337-1.mata;0.03; 0.0257473; 0.0043
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08337-2.mata;0.01; 0.0124345; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08340-1.mata;0.0; 0.00546374; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08340-2.mata;0.07; 0.0639447; 0.0071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08340-3.mata;0.03; 0.0259264; 0.0059
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08340-4.mata;0.07; 0.0602359; 0.0059
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08340-5.mata;0.1; 0.0786774; 0.0086
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08341-1.mata;0.0; 0.00124529; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08341-2.mata;0.0; 0.00179054; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08341-3.mata;0.02; 0.0173685; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08346-1.mata;0.0; 0.00285092; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08346-2.mata;0.0; 0.00302056; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08346-3.mata;0.0; 0.00144925; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08347-1.mata;0.03; 0.0295709; 0.0035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08347-2.mata;0.0; 0.00460992; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08347-3.mata;8.84; 2.36664; 6.2055
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08347-4.mata;0.1; 0.077622; 0.0097
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08350-1.mata;0.0; 0.00132504; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08350-2.mata;0.0; 0.00149558; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08350-3.mata;0.09; 0.0734566; 0.0081
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08350-4.mata;0.0; 0.00407415; 0.0040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08351-1.mata;0.0; 0.00140656; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08351-2.mata;0.08; 0.0760677; 0.0095
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08351-3.mata;0.0; 0.00133304; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08356-1.mata;0.02; 0.0191485; 0.0028
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08356-2.mata;0.05; 0.0434156; 0.0067
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08356-3.mata;0.11; 0.0857923; 0.0071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08356-4.mata;0.01; 0.00652375; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08357-1.mata;0.03; 0.026269; 0.0032
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08357-2.mata;0.11; 0.0888977; 0.0144
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08357-3.mata;0.0; 0.000434431; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08357-4.mata;0.03; 0.0296878; 0.0031
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08357-5.mata;0.0; 0.000575242; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08360-1.mata;0.0; 0.00253533; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08360-2.mata;0.01; 0.00747125; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08361-1.mata;1.3; 0.76924; 0.4340
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08361-2.mata;0.15; 0.12081; 0.0152
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08361-3.mata;0.03; 0.0223792; 0.0061
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08361-4.mata;0.05; 0.0246256; 0.0222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08366-1.mata;0.0; 0.0012859; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08366-2.mata;0.05; 0.0354525; 0.0080
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08366-3.mata;0.0; 0.0029691; 0.0024
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08367-1.mata;0.0; 0.00235687; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08367-2.mata;0.07; 0.0569359; 0.0057
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08370-1.mata;0.03; 0.0265905; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08370-2.mata;0.0; 0.00324639; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08370-3.mata;0.0; 0.00200809; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08370-4.mata;0.0; 0.000630782; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08371-1.mata;0.0; 0.00151801; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08371-2.mata;0.03; 0.0235321; 0.0074
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08376-1.mata;0.07; 0.0616304; 0.0075
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08376-2.mata;0.04; 0.0348476; 0.0035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08376-3.mata;0.0; 0.00130788; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08377-1.mata;0.07; 0.0591104; 0.0085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08377-2.mata;0.0; 0.00417478; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08382-1.mata;5.32; 2.14863; 2.9368
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08382-2.mata;0.04; 0.0350526; 0.0035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08382-3.mata;0.0; 0.000398611; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08382-4.mata;0.05; 0.0403485; 0.0123
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08382-5.mata;0.12; 0.0640682; 0.0512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08383-1.mata;0.06; 0.0591118; 0.0066
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08383-2.mata;0.0; 0.0038855; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08383-3.mata;0.0; 0.00128524; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08383-4.mata;0.03; 0.0281532; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08383-5.mata;0.06; 0.0521599; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08384-1.mata;0.11; 0.0966329; 0.0106
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08384-2.mata;0.01; 0.00607701; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08384-3.mata;0.0; 0.00694656; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08384-4.mata;0.0; 0.00191985; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08385-1.mata;0.05; 0.0439503; 0.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08385-2.mata;0.05; 0.0513027; 0.0068
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08388-1.mata;0.08; 0.0789553; 0.0104
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08388-2.mata;0.07; 0.0646156; 0.0074
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08388-3.mata;0.0; 0.000678772; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08388-4.mata;0.06; 0.0497087; 0.0060
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08389-1.mata;0.0; 0.00366316; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08389-2.mata;0.01; 0.0170052; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08389-3.mata;0.0; 0.006491; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08392-1.mata;0.13; 0.107248; 0.0167
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08392-2.mata;0.0; 0.00245434; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08393-1.mata;0.05; 0.040565; 0.0051
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08393-2.mata;0.0; 0.000269831; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08394-1.mata;0.03; 0.0230031; 0.0026
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08394-2.mata;0.0; 0.00242751; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08394-3.mata;0.06; 0.0536924; 0.0059
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08394-4.mata;0.0; 0.000898033; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08395-1.mata;0.01; 0.01206; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08395-2.mata;0.01; 0.0126305; 0.0024
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08395-3.mata;0.03; 0.0267505; 0.0084
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08398-1.mata;0.04; 0.036193; 0.0045
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08398-2.mata;0.03; 0.0335511; 0.0026
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08398-3.mata;0.0; 0.00554318; 0.0031
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08399-1.mata;0.06; 0.0545649; 0.0066
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08399-2.mata;0.06; 0.0468082; 0.0063
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08399-3.mata;0.02; 0.0276966; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08399-4.mata;0.02; 0.0241049; 0.0035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08399-5.mata;0.0; 0.00142895; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08402-1.mata;0.0; 0.00423728; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08402-2.mata;0.12; 0.0998216; 0.0117
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08402-3.mata;0.0; 0.006027; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08402-4.mata;0.0; 0.00104967; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08402-5.mata;0.0; 0.00241596; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08403-1.mata;0.0; 0.00115734; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08403-2.mata;0.02; 0.0213081; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08404-1.mata;0.01; 0.00683378; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08404-2.mata;0.0; 0.000928673; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08404-3.mata;0.0; 0.00422133; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08405-1.mata;0.03; 0.0247663; 0.0034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08405-2.mata;0.0; 0.00410085; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08405-3.mata;0.02; 0.0211089; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08408-1.mata;0.02; 0.0145027; 0.0073
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08408-2.mata;0.01; 0.00640235; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08408-3.mata;0.0; 0.00298934; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08408-4.mata;0.0; 0.0031927; 0.0028
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08408-5.mata;0.0; 0.00192978; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08409-1.mata;0.04; 0.0355571; 0.0050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08409-2.mata;0.01; 0.0100765; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08412-1.mata;0.05; 0.0460936; 0.0041
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08412-2.mata;0.01; 0.00498574; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08412-3.mata;0.0; 0.00149456; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08412-4.mata;0.0; 0.0053386; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08413-1.mata;0.05; 0.0416628; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08413-2.mata;0.24; 0.103572; 0.1297
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08413-3.mata;0.03; 0.02267; 0.0105
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08414-1.mata;0.0; 0.00490156; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08414-2.mata;0.02; 0.0169249; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08415-1.mata;0.0; 0.00114983; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08415-2.mata;0.02; 0.01354; 0.0085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08415-3.mata;0.0; 0.0022837; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08415-4.mata;0.0; 0.000418932; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08418-1.mata;0.0; 0.000882222; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08418-2.mata;0.0; 0.00210065; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08418-3.mata;0.04; 0.0339823; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08418-4.mata;0.0; 0.00110472; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08419-1.mata;0.0; 0.00227045; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08419-2.mata;0.04; 0.0295368; 0.0085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08419-3.mata;0.01; 0.00705783; 0.0035
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08419-4.mata;0.0; 0.000615072; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08419-5.mata;0.0; 0.00180314; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08422-1.mata;0.0; 0.0023664; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08422-2.mata;0.05; 0.0409045; 0.0052
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08423-1.mata;0.06; 0.0500659; 0.0041
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08423-2.mata;0.01; 0.0168745; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08423-3.mata;0.0; 0.00119979; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08424-1.mata;0.0; 0.0025603; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08424-2.mata;0.11; 0.0894746; 0.0117
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08424-3.mata;0.0; 0.00248441; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08424-4.mata;0.04; 0.0399921; 0.0039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08424-5.mata;0.0; 0.00472895; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08425-1.mata;0.01; 0.0120339; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08425-2.mata;0.02; 0.0171243; 0.0026
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08425-3.mata;0.06; 0.0570618; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08425-4.mata;0.01; 0.011962; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08425-5.mata;0.0; 0.00175468; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08428-1.mata;0.0; 0.00184253; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08428-2.mata;0.0; 0.00326231; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08428-3.mata;0.0; 0.004263; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08428-4.mata;0.04; 0.0369444; 0.0041
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08428-5.mata;0.0; 0.000922583; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08429-1.mata;0.0; 0.00363294; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08429-2.mata;0.05; 0.0364644; 0.0053
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08429-3.mata;0.0; 0.00452742; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08432-1.mata;0.0; 0.00202517; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08432-2.mata;0.04; 0.033942; 0.0045
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08432-3.mata;0.0; 0.000599512; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08432-4.mata;0.02; 0.0203709; 0.0024
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08433-1.mata;0.1; 0.0795782; 0.0118
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08433-2.mata;0.26; 0.116269; 0.1404
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08433-3.mata;0.06; 0.0543795; 0.0065
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08434-1.mata;0.0; 0.00315431; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08434-2.mata;0.01; 0.00710929; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08434-3.mata;0.0; 0.00122062; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08435-1.mata;0.03; 0.0249714; 0.0026
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08435-2.mata;0.08; 0.0670522; 0.0097
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08435-3.mata;0.0; 0.000440051; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08435-4.mata;0.0; 0.00171593; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08438-1.mata;0.06; 0.0560485; 0.0075
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08438-2.mata;0.08; 0.0700033; 0.0070
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08438-3.mata;0.0; 0.00574247; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08438-4.mata;0.07; 0.0560433; 0.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08438-5.mata;0.02; 0.0134483; 0.0025
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08439-1.mata;0.04; 0.0386321; 0.0039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08439-2.mata;0.0; 0.00406145; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08439-3.mata;0.13; 0.102495; 0.0108
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08439-4.mata;0.01; 0.00662257; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08439-5.mata;0.0; 0.00156255; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08442-1.mata;0.0; 0.00366774; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08442-2.mata;0.01; 0.0105074; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08443-1.mata;0.0; 0.00184619; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08443-2.mata;0.09; 0.071573; 0.0098
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08443-3.mata;0.0; 0.00122802; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08443-4.mata;0.0; 0.00407034; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08444-1.mata;0.0; 0.00420387; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08444-2.mata;0.04; 0.0354108; 0.0038
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08444-3.mata;0.01; 0.0153834; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08444-4.mata;0.05; 0.0480756; 0.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08444-5.mata;0.06; 0.0477432; 0.0057
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08445-1.mata;0.05; 0.0451559; 0.0042
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08445-2.mata;0.03; 0.02404; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08445-3.mata;0.0; 0.00118698; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08445-4.mata;0.0; 0.00141236; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08445-5.mata;0.0; 0.0014929; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08448-1.mata;0.04; 0.0351004; 0.0036
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08448-2.mata;0.01; 0.00706629; 0.0025
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08448-3.mata;0.05; 0.0486367; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08448-4.mata;0.0; 0.0037133; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08449-1.mata;0.01; 0.0110416; 0.0025
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08449-2.mata;0.01; 0.00728193; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08449-3.mata;0.05; 0.0422653; 0.0039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08449-4.mata;0.02; 0.0257094; 0.0024
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08449-5.mata;0.0; 0.00300216; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08452-1.mata;0.11; 0.0904037; 0.0107
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08452-2.mata;0.09; 0.056823; 0.0298
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08452-3.mata;0.0; 0.0053795; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08452-4.mata;0.0; 0.00105327; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08452-5.mata;0.11; 0.0914929; 0.0117
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08453-1.mata;0.11; 0.0915859; 0.0106
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08453-2.mata;0.0; 0.00280092; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08453-3.mata;0.0; 0.00179759; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-1.mata;0.03; 0.0302518; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-2.mata;0.0; 0.00129012; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-3.mata;0.21; 0.0793394; 0.1264
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-4.mata;0.06; 0.0473608; 0.0037
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-5.mata;0.0; 0.00128922; 0.0010
